date,average_price,area_name
2000-06-01,102653.9181,Bexley
2000-07-01,104526.3002,Bexley
2000-08-01,106695.6762,Bexley
2000-09-01,108170.2987,Bexley
2000-10-01,108290.3461,Bexley
2000-11-01,108062.2984,Bexley
2000-12-01,109084.2956,Bexley
2001-01-01,111194.1304,Bexley
2001-02-01,111439.1803,Bexley
2001-03-01,112505.1186,Bexley
2001-04-01,111828.6804,Bexley
2001-05-01,112377.3671,Bexley
2001-06-01,113776.3178,Bexley
2001-07-01,116937.9465,Bexley
2001-08-01,119312.1247,Bexley
2001-09-01,121239.1102,Bexley
2001-10-01,121900.6604,Bexley
2001-11-01,123380.7849,Bexley
2001-12-01,122434.1957,Bexley
2002-01-01,124283.022,Bexley
2002-02-01,124610.6974,Bexley
2002-03-01,126575.676,Bexley
2002-04-01,127713.9632,Bexley
2002-05-01,131293.114,Bexley
2002-06-01,134080.7212,Bexley
2002-07-01,137176.2283,Bexley
2002-08-01,139794.471,Bexley
2002-09-01,143736.1262,Bexley
2002-10-01,147674.3303,Bexley
2002-11-01,150897.7181,Bexley
2002-12-01,153739.506,Bexley
2003-01-01,156080.7182,Bexley
2003-02-01,156971.267,Bexley
2003-03-01,159465.1306,Bexley
2003-04-01,161244.0165,Bexley
2003-05-01,163925.1466,Bexley
2003-06-01,166074.6937,Bexley
2003-07-01,168190.2313,Bexley
2003-08-01,168927.8532,Bexley
2003-09-01,167862.5298,Bexley
2003-10-01,168104.0917,Bexley
2003-11-01,167061.0548,Bexley
2003-12-01,169877.7335,Bexley
2004-01-01,169114.8067,Bexley
2004-02-01,173114.3899,Bexley
2004-03-01,173004.468,Bexley
2004-04-01,176035.8294,Bexley
2004-05-01,176748.6694,Bexley
2004-06-01,179977.0371,Bexley
2004-07-01,181014.9673,Bexley
2004-08-01,183349.8033,Bexley
2004-09-01,183688.009,Bexley
2004-10-01,183938.5812,Bexley
2004-11-01,185353.6615,Bexley
2004-12-01,184353.7963,Bexley
2005-01-01,186453.6708,Bexley
2005-02-01,183915.2621,Bexley
2005-03-01,184119.2399,Bexley
2005-04-01,183311.3932,Bexley
2005-05-01,184686.1949,Bexley
2005-06-01,187768.1719,Bexley
2005-07-01,186667.4974,Bexley
2005-08-01,188105.9103,Bexley
2005-09-01,187908.391,Bexley
2005-10-01,189434.6413,Bexley
2005-11-01,188695.3966,Bexley
2005-12-01,187080.4658,Bexley
2006-01-01,188012.9565,Bexley
2006-02-01,187235.5686,Bexley
2006-03-01,187449.8626,Bexley
2006-04-01,189193.9169,Bexley
2006-05-01,189826.5174,Bexley
2006-06-01,191156.222,Bexley
2006-07-01,189337.5476,Bexley
2006-08-01,193378.0406,Bexley
2006-09-01,194016.7524,Bexley
2006-10-01,196531.8763,Bexley
2006-11-01,196837.6711,Bexley
2006-12-01,198995.7507,Bexley
2007-01-01,199813.1401,Bexley
2007-02-01,199940.24,Bexley
2007-03-01,201598.5276,Bexley
2007-04-01,203223.7287,Bexley
2007-05-01,205848.2904,Bexley
2007-06-01,208174.1678,Bexley
2007-07-01,211318.4475,Bexley
2007-08-01,211461.6121,Bexley
2007-09-01,210592.8529,Bexley
2007-10-01,211456.8474,Bexley
2007-11-01,215171.0574,Bexley
2007-12-01,218431.5694,Bexley
2008-01-01,220085.5378,Bexley
2008-02-01,219349.4042,Bexley
2008-03-01,218909.0635,Bexley
2008-04-01,215953.7031,Bexley
2008-05-01,215616.2947,Bexley
2008-06-01,212632.1452,Bexley
2008-07-01,210799.7514,Bexley
2008-08-01,208152.2705,Bexley
2008-09-01,207084.4339,Bexley
2008-10-01,203008.1961,Bexley
2008-11-01,197920.2974,Bexley
2008-12-01,192879.1065,Bexley
2009-01-01,193104.7747,Bexley
2009-02-01,188784.7391,Bexley
2009-03-01,187076.4125,Bexley
2009-04-01,181653.2541,Bexley
2009-05-01,182455.3164,Bexley
2009-06-01,183343.6638,Bexley
2009-07-01,186840.7385,Bexley
2009-08-01,189656.958,Bexley
2009-09-01,191210.0942,Bexley
2009-10-01,193416.6041,Bexley
2009-11-01,194444.0317,Bexley
2009-12-01,196623.0854,Bexley
2010-01-01,197737.1877,Bexley
2010-02-01,201283.7195,Bexley
2010-03-01,202291.1054,Bexley
2010-04-01,202738.6568,Bexley
2010-05-01,199919.3636,Bexley
2010-06-01,199807.4879,Bexley
2010-07-01,200251.2402,Bexley
2010-08-01,201935.4161,Bexley
2010-09-01,202869.5256,Bexley
2010-10-01,200656.9182,Bexley
2010-11-01,200647.3686,Bexley
2010-12-01,200351.825,Bexley
2011-01-01,200374.3706,Bexley
2011-02-01,200398.9426,Bexley
2011-03-01,198333.4043,Bexley
2011-04-01,201058.6711,Bexley
2011-05-01,201338.2684,Bexley
2011-06-01,201072.7675,Bexley
2011-07-01,199899.3788,Bexley
2011-08-01,199485.3396,Bexley
2011-09-01,202298.2585,Bexley
2011-10-01,202907.0114,Bexley
2011-11-01,201377.4405,Bexley
2011-12-01,199523.2257,Bexley
2012-01-01,197426.9094,Bexley
2012-02-01,199185.8501,Bexley
2012-03-01,198638.0934,Bexley
2012-04-01,199592.7909,Bexley
2012-05-01,200115.6649,Bexley
2012-06-01,202550.3754,Bexley
2012-07-01,203974.1412,Bexley
2012-08-01,205196.5233,Bexley
2012-09-01,205409.4195,Bexley
2012-10-01,205919.0792,Bexley
2012-11-01,205592.1804,Bexley
2012-12-01,206956.1398,Bexley
2013-01-01,209191.5402,Bexley
2013-02-01,210775.7552,Bexley
2013-03-01,210529.6955,Bexley
2013-04-01,210863.9945,Bexley
2013-05-01,210206.4541,Bexley
2013-06-01,210388.3595,Bexley
2013-07-01,209984.3241,Bexley
2013-08-01,213353.6706,Bexley
2013-09-01,216048.0505,Bexley
2013-10-01,218834.4427,Bexley
2013-11-01,219390.5316,Bexley
2013-12-01,222076.321,Bexley
2014-01-01,224320.5222,Bexley
2014-02-01,226518.9976,Bexley
2014-03-01,227502.6174,Bexley
2014-04-01,232024.2412,Bexley
2014-05-01,236203.623,Bexley
2014-06-01,242494.5688,Bexley
2014-07-01,249852.9105,Bexley
2014-08-01,255182.9158,Bexley
2014-09-01,258619.3287,Bexley
2014-10-01,258267.3393,Bexley
2014-11-01,260538.6571,Bexley
2014-12-01,261987.5314,Bexley
2015-01-01,261751.2891,Bexley
2015-02-01,261295.727,Bexley
2015-03-01,261084.4354,Bexley
2015-04-01,261865.0402,Bexley
2015-05-01,264487.6563,Bexley
2015-06-01,267392.8612,Bexley
2015-07-01,275330.3955,Bexley
2015-08-01,280370.5885,Bexley
2015-09-01,286280.8571,Bexley
2015-10-01,286189.886,Bexley
2015-11-01,288718.2021,Bexley
2015-12-01,295744.4332,Bexley
2016-01-01,307550.1671,Bexley
2016-02-01,315289.3816,Bexley
2016-03-01,314140.4304,Bexley
2016-04-01,311888.6266,Bexley
2016-05-01,314430.7484,Bexley
2016-06-01,320635.6022,Bexley
2016-07-01,325380.5154,Bexley
2016-08-01,326877.5948,Bexley
2016-09-01,329408.0521,Bexley
2016-10-01,330193.7298,Bexley
2016-11-01,331942.7119,Bexley
2016-12-01,331024.545,Bexley
2017-01-01,330065.8494,Bexley
2017-02-01,328823.912,Bexley
2017-03-01,328858.1741,Bexley
2017-04-01,329046.2115,Bexley
2017-05-01,333651.4409,Bexley
2017-06-01,336979.5642,Bexley
2017-07-01,344041.4276,Bexley
2017-08-01,344516.6709,Bexley
2017-09-01,339807.8445,Bexley
2017-10-01,335705.4049,Bexley
2017-11-01,336238.7472,Bexley
2017-12-01,340598.3803,Bexley
2018-01-01,342095.7083,Bexley
2018-02-01,341254.3822,Bexley
2018-03-01,339631.6188,Bexley
2018-04-01,338476.3918,Bexley
2018-05-01,336410.0273,Bexley
2018-06-01,341480.0567,Bexley
2018-07-01,345692.8284,Bexley
2018-08-01,347531.0617,Bexley
2018-09-01,346150.7657,Bexley
2018-10-01,345101.4977,Bexley
2018-11-01,344426.8476,Bexley
2018-12-01,343821.9339,Bexley
2019-01-01,338707.822,Bexley
2019-02-01,339186.1492,Bexley
2019-03-01,336679.6447,Bexley
2019-04-01,339288.7224,Bexley
2019-05-01,336790.3614,Bexley
2019-06-01,339047.2117,Bexley
2019-07-01,338580.7654,Bexley
2019-08-01,337745.7057,Bexley
2019-09-01,332819.7423,Bexley
2019-10-01,332028.3622,Bexley
2019-11-01,333170.1454,Bexley
2019-12-01,338425.3863,Bexley
2020-01-01,336663.7981,Bexley
2020-02-01,338872.4549,Bexley
2020-03-01,339110.0792,Bexley
2020-04-01,342039.8669,Bexley
2020-05-01,339464.3074,Bexley
2020-06-01,341317.9709,Bexley
2020-07-01,344308.8931,Bexley
2020-08-01,347942.7005,Bexley
2020-09-01,345486.6398,Bexley
2020-10-01,345415.3329,Bexley
2020-11-01,346744.8096,Bexley
2020-12-01,352550.5282,Bexley
2021-01-01,356138.0,Bexley
2021-02-01,359672.0,Bexley
2021-03-01,361042.0,Bexley
2021-04-01,361848.0,Bexley
2021-05-01,361949.0,Bexley
2021-06-01,364948.0,Bexley
2021-07-01,368482.0,Bexley
2021-08-01,373277.0,Bexley
2021-09-01,373444.0,Bexley
2021-10-01,376299.0,Bexley
2021-11-01,379199.0,Bexley
2021-12-01,381820.0,Bexley
2022-01-01,383487.0,Bexley
2022-02-01,385878.0,Bexley
2022-03-01,387932.0,Bexley
2022-04-01,389276.0,Bexley
2022-05-01,389511.0,Bexley
2022-06-01,397587.0,Bexley
2022-07-01,401836.0,Bexley
2022-08-01,407481.0,Bexley
2022-09-01,409748.0,Bexley
2022-10-01,413891.0,Bexley
2022-11-01,414552.0,Bexley
2022-12-01,413784.0,Bexley
2023-01-01,409328.0,Bexley
2023-02-01,408915.0,Bexley
2023-03-01,405447.0,Bexley
2023-04-01,404180.0,Bexley
2023-05-01,399011.0,Bexley
2023-06-01,396593.0,Bexley
2023-07-01,399113.0,Bexley
2023-08-01,397410.0,Bexley
2023-09-01,397784.0,Bexley
2023-10-01,393681.0,Bexley
2023-11-01,396968.0,Bexley
2023-12-01,387785.0,Bexley
2024-01-01,391782.0,Bexley
1995-01-01,71306.56698,Brent
1995-02-01,72022.26197,Brent
1995-03-01,72015.76274,Brent
1995-04-01,72965.63094,Brent
1995-05-01,73704.04743,Brent
1995-06-01,74310.48167,Brent
1995-07-01,74127.03788,Brent
1995-08-01,73547.0411,Brent
1995-09-01,73789.54287,Brent
1995-10-01,73264.05385,Brent
1995-11-01,72782.00528,Brent
1995-12-01,72523.66937,Brent
1996-01-01,72806.34981,Brent
1996-02-01,73084.06255,Brent
1996-03-01,72779.77274,Brent
1996-04-01,72369.71621,Brent
1996-05-01,72994.82811,Brent
1996-06-01,73497.60498,Brent
1996-07-01,75551.18229,Brent
1996-08-01,76913.7402,Brent
1996-09-01,78667.10643,Brent
1996-10-01,77990.86703,Brent
1996-11-01,77914.21008,Brent
1996-12-01,78261.57998,Brent
1997-01-01,79663.96056,Brent
1997-02-01,81213.21719,Brent
1997-03-01,82321.88962,Brent
1997-04-01,82770.99914,Brent
1997-05-01,82729.65023,Brent
1997-06-01,83876.3417,Brent
1997-07-01,87636.90775,Brent
1997-08-01,90164.00975,Brent
1997-09-01,91472.63674,Brent
1997-10-01,92208.16012,Brent
1997-11-01,92895.46532,Brent
1997-12-01,94035.60983,Brent
1998-01-01,93745.96395,Brent
1998-02-01,95171.47554,Brent
1998-03-01,96096.7542,Brent
1998-04-01,97848.77001,Brent
1998-05-01,100109.0644,Brent
1998-06-01,101399.6815,Brent
1998-07-01,102924.8097,Brent
1998-08-01,103239.8434,Brent
1998-09-01,104173.9979,Brent
1998-10-01,104398.8145,Brent
1998-11-01,104826.9114,Brent
1998-12-01,104374.9985,Brent
1999-01-01,105461.3404,Brent
1999-02-01,105818.0386,Brent
1999-03-01,107528.0421,Brent
1999-04-01,106234.4577,Brent
1999-05-01,106088.9911,Brent
1999-06-01,107313.2284,Brent
1999-07-01,110806.5127,Brent
1999-08-01,114279.3645,Brent
1999-09-01,117069.9944,Brent
1999-10-01,119229.4377,Brent
1999-11-01,122662.6488,Brent
1999-12-01,123397.5813,Brent
2000-01-01,126784.8196,Brent
2000-02-01,129605.3054,Brent
2000-03-01,134098.1282,Brent
2000-04-01,137261.2245,Brent
2000-05-01,140112.5848,Brent
2000-06-01,142654.4912,Brent
2000-07-01,143702.3954,Brent
2000-08-01,144148.48,Brent
2000-09-01,146653.8203,Brent
2000-10-01,149447.3114,Brent
2000-11-01,148552.7329,Brent
2000-12-01,148528.7118,Brent
2001-01-01,148306.195,Brent
2001-02-01,150110.1092,Brent
2001-03-01,150627.6522,Brent
2001-04-01,151874.4327,Brent
2001-05-01,154762.4876,Brent
2001-06-01,155900.4038,Brent
2001-07-01,157755.204,Brent
2001-08-01,160831.9272,Brent
2001-09-01,163138.8884,Brent
2001-10-01,164317.0249,Brent
2001-11-01,163991.9508,Brent
2001-12-01,165832.5797,Brent
2002-01-01,168670.917,Brent
2002-02-01,171147.2456,Brent
2002-03-01,171357.0778,Brent
2002-04-01,172096.8347,Brent
2002-05-01,175552.4068,Brent
2002-06-01,182499.698,Brent
2002-07-01,187986.1188,Brent
2002-08-01,192243.3029,Brent
2002-09-01,197198.193,Brent
2002-10-01,200450.8993,Brent
2002-11-01,203799.8894,Brent
2002-12-01,207775.1926,Brent
2003-01-01,207789.5664,Brent
2003-02-01,210607.7528,Brent
2003-03-01,208885.3718,Brent
2003-04-01,211476.8557,Brent
2003-05-01,213798.8086,Brent
2003-06-01,217834.3426,Brent
2003-07-01,219435.9207,Brent
2003-08-01,219190.7031,Brent
2003-09-01,219051.2794,Brent
2003-10-01,223658.266,Brent
2003-11-01,222468.8934,Brent
2003-12-01,223823.3236,Brent
2004-01-01,223970.7457,Brent
2004-02-01,227109.6247,Brent
2004-03-01,227752.945,Brent
2004-04-01,230879.1547,Brent
2004-05-01,235298.2871,Brent
2004-06-01,239200.271,Brent
2004-07-01,242023.8786,Brent
2004-08-01,244168.6768,Brent
2004-09-01,241685.3716,Brent
2004-10-01,239922.0159,Brent
2004-11-01,239702.8785,Brent
2004-12-01,240567.3819,Brent
2005-01-01,239247.4845,Brent
2005-02-01,236620.4307,Brent
2005-03-01,237427.848,Brent
2005-04-01,236872.3382,Brent
2005-05-01,237562.0841,Brent
2005-06-01,239887.3331,Brent
2005-07-01,244437.0597,Brent
2005-08-01,246146.8276,Brent
2005-09-01,244751.6632,Brent
2005-10-01,243404.6209,Brent
2005-11-01,246765.982,Brent
2005-12-01,247157.1794,Brent
2006-01-01,247765.9162,Brent
2006-02-01,246054.9316,Brent
2006-03-01,246766.2836,Brent
2006-04-01,246980.2997,Brent
2006-05-01,249085.8169,Brent
2006-06-01,252877.368,Brent
2006-07-01,254617.2415,Brent
2006-08-01,254296.853,Brent
2006-09-01,254398.7895,Brent
2006-10-01,260293.884,Brent
2006-11-01,261574.4502,Brent
2006-12-01,264329.4201,Brent
2007-01-01,263524.2105,Brent
2007-02-01,271085.9243,Brent
2007-03-01,273225.5559,Brent
2007-04-01,278703.1942,Brent
2007-05-01,279638.0626,Brent
2007-06-01,286921.3891,Brent
2007-07-01,294878.1491,Brent
2007-08-01,298465.3736,Brent
2007-09-01,302370.7612,Brent
2007-10-01,298208.4142,Brent
2007-11-01,299352.5354,Brent
2007-12-01,297570.5947,Brent
2008-01-01,300894.7454,Brent
2008-02-01,300461.7015,Brent
2008-03-01,299019.5079,Brent
2008-04-01,296953.5196,Brent
2008-05-01,297339.1499,Brent
2008-06-01,297161.4721,Brent
2008-07-01,300838.7923,Brent
2008-08-01,295776.408,Brent
2008-09-01,294672.9322,Brent
2008-10-01,283265.372,Brent
2008-11-01,277452.9877,Brent
2008-12-01,269258.4024,Brent
2009-01-01,260420.8394,Brent
2009-02-01,263885.9582,Brent
2009-03-01,265889.023,Brent
2009-04-01,269541.7267,Brent
2009-05-01,261460.299,Brent
2009-06-01,263297.2196,Brent
2009-07-01,258775.8429,Brent
2009-08-01,262862.7268,Brent
2009-09-01,258998.8776,Brent
2009-10-01,266585.7155,Brent
2009-11-01,268663.1907,Brent
2009-12-01,272443.171,Brent
2010-01-01,273217.8441,Brent
2010-02-01,277315.2298,Brent
2010-03-01,282686.261,Brent
2010-04-01,287901.9025,Brent
2010-05-01,289076.0481,Brent
2010-06-01,287809.2536,Brent
2010-07-01,290683.3483,Brent
2010-08-01,296378.4001,Brent
2010-09-01,299864.3572,Brent
2010-10-01,298962.5587,Brent
2010-11-01,296775.7458,Brent
2010-12-01,294081.4585,Brent
2011-01-01,292494.4033,Brent
2011-02-01,289551.0011,Brent
2011-03-01,291692.4076,Brent
2011-04-01,295596.3859,Brent
2011-05-01,299163.6804,Brent
2011-06-01,298660.1289,Brent
2011-07-01,299866.138,Brent
2011-08-01,301267.8594,Brent
2011-09-01,306604.3592,Brent
2011-10-01,304678.1977,Brent
2011-11-01,306240.4863,Brent
2011-12-01,301759.5506,Brent
2012-01-01,309544.9722,Brent
2012-02-01,305248.2816,Brent
2012-03-01,305559.6467,Brent
2012-04-01,297524.7271,Brent
2012-05-01,301924.0204,Brent
2012-06-01,312586.0413,Brent
2012-07-01,323765.2127,Brent
2012-08-01,333734.1181,Brent
2012-09-01,323625.2472,Brent
2012-10-01,319366.7114,Brent
2012-11-01,314303.5789,Brent
2012-12-01,322170.5341,Brent
2013-01-01,325755.6313,Brent
2013-02-01,323824.7403,Brent
2013-03-01,323030.7399,Brent
2013-04-01,326443.5719,Brent
2013-05-01,328625.3464,Brent
2013-06-01,334340.7037,Brent
2013-07-01,336231.8464,Brent
2013-08-01,347721.2919,Brent
2013-09-01,353281.7489,Brent
2013-10-01,355724.5597,Brent
2013-11-01,361040.9223,Brent
2013-12-01,359846.2552,Brent
2014-01-01,365189.8763,Brent
2014-02-01,364592.3462,Brent
2014-03-01,367413.8312,Brent
2014-04-01,379175.2901,Brent
2014-05-01,391225.2197,Brent
2014-06-01,400902.2999,Brent
2014-07-01,404163.5598,Brent
2014-08-01,406619.2377,Brent
2014-09-01,414027.8273,Brent
2014-10-01,410328.4753,Brent
2014-11-01,412968.7306,Brent
2014-12-01,419643.0926,Brent
2015-01-01,422944.0546,Brent
2015-02-01,420874.3522,Brent
2015-03-01,423953.6453,Brent
2015-04-01,429920.9624,Brent
2015-05-01,440208.6091,Brent
2015-06-01,435950.5965,Brent
2015-07-01,438513.3086,Brent
2015-08-01,443363.3988,Brent
2015-09-01,449822.9506,Brent
2015-10-01,461859.579,Brent
2015-11-01,455424.881,Brent
2015-12-01,468583.6465,Brent
2016-01-01,469515.9373,Brent
2016-02-01,482554.9295,Brent
2016-03-01,473554.2231,Brent
2016-04-01,485098.5522,Brent
2016-05-01,488299.2053,Brent
2016-06-01,493629.2379,Brent
2016-07-01,494640.6856,Brent
2016-08-01,489421.4344,Brent
2016-09-01,499182.3752,Brent
2016-10-01,504664.6059,Brent
2016-11-01,502654.1429,Brent
2016-12-01,490417.6911,Brent
2017-01-01,472372.9446,Brent
2017-02-01,475607.9302,Brent
2017-03-01,484943.9761,Brent
2017-04-01,488416.2237,Brent
2017-05-01,490061.5585,Brent
2017-06-01,492334.7972,Brent
2017-07-01,491003.2615,Brent
2017-08-01,498192.1752,Brent
2017-09-01,490673.1251,Brent
2017-10-01,489039.0375,Brent
2017-11-01,485284.8591,Brent
2017-12-01,494515.1638,Brent
2018-01-01,493882.3539,Brent
2018-02-01,493621.0905,Brent
2018-03-01,482967.3725,Brent
2018-04-01,485433.9007,Brent
2018-05-01,480836.4803,Brent
2018-06-01,492743.2083,Brent
2018-07-01,505027.7244,Brent
2018-08-01,519753.7125,Brent
2018-09-01,510929.8028,Brent
2018-10-01,493644.3188,Brent
2018-11-01,479262.5459,Brent
2018-12-01,477139.7995,Brent
2019-01-01,479105.7131,Brent
2019-02-01,478494.2101,Brent
2019-03-01,475429.6451,Brent
2019-04-01,486255.3923,Brent
2019-05-01,481950.7555,Brent
2019-06-01,475565.8081,Brent
2019-07-01,472809.1522,Brent
2019-08-01,486570.1602,Brent
2019-09-01,502159.1852,Brent
2019-10-01,494885.9458,Brent
2019-11-01,435980.5494,Brent
2019-12-01,425966.0784,Brent
2020-01-01,428559.7313,Brent
2020-02-01,467924.4249,Brent
2020-03-01,467596.7979,Brent
2020-04-01,471353.978,Brent
2020-05-01,483726.048,Brent
2020-06-01,486161.5402,Brent
2020-07-01,485651.8272,Brent
2020-08-01,497947.2916,Brent
2020-09-01,522851.9075,Brent
2020-10-01,523913.3533,Brent
2020-11-01,518291.7657,Brent
2020-12-01,498195.1072,Brent
2021-01-01,505517.0,Brent
2021-02-01,497334.0,Brent
2021-03-01,497539.0,Brent
2021-04-01,485295.0,Brent
